x,y,gal
-0.5065053664058652,-0.0202073053844727,sf
-0.405752805083308,-0.6911546583311198,sf
-0.8117208422013004,0.0021256902200187,sf
-0.8579717184181747,0.2182711913992635,sf
-0.4967286973178045,-0.1917907145034644,sf
-0.5614780544767131,-0.1595751277685876,sf
-0.5197151007676709,-0.1957077399102163,sf
-0.5541661242342107,-0.3049498148220653,sf
-0.3226641595311049,-0.4322635617812209,sf
-1.889861852951006,0.718089515925363,sf
-1.2619472305991497,0.5812957801674967,sf
-0.6747903283915593,-0.1351288304878325,sf
-0.5978944241170177,-0.2003786854976918,sf
-1.3561518657917937,0.6888625152242795,sf
-0.6726395111167844,0.2023136566084175,sf
-1.0632617941130895,0.3560478125191068,sf
-0.954686750098867,0.4441589988500755,sf
-0.5649854173406514,-0.174664026149588,sf
-0.4486758169691865,-0.2452786200284647,sf
-0.6033122944889318,-0.1836022672644075,sf
-1.113994837841258,0.4806921788318442,sf
-1.667610304714566,0.65288708511615,sf
-0.5997151750703,-0.0126379650380469,sf
-0.9272677842447834,0.2906746388140526,sf
-0.5367790087185423,0.2503962178676309,sf
-1.2329925716470205,0.5405642426072305,sf
-0.641642737610495,-0.2703475154648694,sf
-0.8384587377895315,0.065189926937049,sf
-1.1186871353350558,0.5301005384922785,sf
-1.330627525036915,0.6966708661970651,sf
-0.4418885766188781,-0.4943229641144304,sf
-0.4841895676206197,-0.713215854834786,sf
-1.404702004208817,0.7287804197106179,sf
-0.8343583176589336,0.2432574501322979,sf
-1.405462768976983,0.6041301675478032,sf
-0.5647707188135549,0.07354919743888,sf
-0.5105302868719673,-0.4421684136657513,sf
-0.4151835419573166,-0.5703561837261513,sf
-1.3155726755189876,0.4984272093693978,sf
-0.82710852683387,0.3511363716658708,sf
-1.326105296457207,0.6088414396100891,sf
-0.5674465385743873,-0.0253718505007213,sf
-1.4465222809135994,0.5683668980286616,sf
-1.163145939675993,0.4970602576001138,sf
-0.5255008247462922,-0.7172378496064421,sf
-1.2097036366166598,0.4957443713552067,sf
-1.3753024924879942,0.4696949970957071,sf
-1.3255357427095114,0.59600691574464,sf
-1.5744703196625285,0.7533649902862036,sf
-0.8931811124518289,0.385023643678184,sf
-2.013511290224944,0.5946634494643174,sf
-0.6361003020819057,-0.0467428709056981,sf
-1.2975092900261946,0.5816126788877442,sf
-0.5433200576996114,-0.1713956795861735,sf
-1.710980009995155,0.6104243954115067,sf
-1.0300735493327342,0.3287700898377338,sf
-1.6169056752092643,0.428424828543815,sf
-0.3835927362509213,-0.6079390092661895,sf
-0.4791073237518381,-0.1839712594904518,sf
-0.8834733178458242,0.3117633502571282,sf
-0.698135446956137,-0.0484365081763869,sf
-0.3209148875653481,-0.6907594776855273,sf
-0.36624269669576,-0.2612172107559569,sf
-0.4626593593237189,-0.2280889898546655,sf
-1.0672484621999712,0.4180376345981452,sf
-0.4370635517670818,-0.6567285231187243,sf
-1.0274819470376062,0.3365763182267064,sf
-1.2972734189024793,0.5378767292131624,sf
-0.5656704189940205,-0.1344318673555491,sf
-0.4568036464488406,-0.3668225680224739,sf
-0.73987791901296,0.0688106463361172,sf
-1.8727712969006216,0.7609872890184451,sf
-1.1079709123903545,0.2533451429826616,sf
-0.7975388043010775,0.1049832567844606,sf
-1.0176907513789777,0.4318773415533212,sf
-0.6271335863838035,-0.241484400021217,sf
-0.5256500211877685,-0.4869746731729375,sf
-0.4447951004836395,-0.4990239695493412,sf
-0.5668000328409638,-0.1447402672455882,sf
-0.5844902461532243,-0.1262686552115745,sf
-0.608632950578106,-0.013892397144464,sf
-0.4780913783700205,-0.6178375068452263,sf
-0.880354988156691,0.333882154698389,sf
-1.0523504294682748,0.4429833084396118,sf
-1.217211915748427,0.4565577945819262,sf
-0.4115440721573546,-0.4545158996185805,sf
-1.3542140605899688,0.6758534124646293,sf
-0.9653576136380622,0.3058922025472603,sf
-1.2758190447329183,0.3957972205549529,sf
-1.404806813433427,0.6083176908718895,sf
-0.4018110110999588,-0.3746507063710763,sf
-0.8017796537438177,0.1212295490917317,sf
-0.5568103684973558,-0.2592963830073315,sf
-1.168010666670023,0.5137343318343044,sf
-0.717948837899154,-0.0707551055111843,sf
-0.5915588388876315,0.0973942039141956,sf
-0.6112103198322612,-0.0661500220986869,sf
-1.2460952807119112,0.5336743987609298,sf
-1.1857337708316262,0.5021103260759192,sf
-1.174392284570389,0.4956420397588794,sf
-0.8957600574988466,0.2808085415355331,sf
-0.714311214657993,0.3107608691166599,sf
-0.4784997609074313,-0.179154054817994,sf
-0.7781593640287134,0.2707482056898269,sf
-1.2135166600063,0.6622225206527736,sf
-0.4529816227688429,-0.3707248770522316,sf
-1.2422513519203933,0.5321875895815807,sf
-0.3765870005303325,-0.1862025474293658,sf
-0.8174371632795795,0.065250859308285,sf
-0.7802013354747148,0.1946717947249417,sf
-0.8674381849555598,0.2468234203757276,sf
-1.0702949850130832,0.4473284458155726,sf
-0.638499888157972,0.0825305908325309,sf
-1.1711180644672268,0.5160337083764067,sf
-0.4889407778197173,-0.0949050712014492,sf
-1.1047483042429131,0.3540908469303921,sf
-0.559394994330471,-0.0892457200513748,sf
-1.1095073363954684,0.5809521548938688,sf
-0.6036366989087643,-0.0405901806486536,sf
-0.8117680191029588,0.3032317868553629,sf
-0.9083251279003056,0.1947625892823897,sf
-0.8385507996215612,0.2095845786423067,sf
-0.6914163701132104,-0.0246212148984932,sf
-0.9974373044319472,0.2941864556824559,sf
-0.5280594182828191,-0.2332633653404662,sf
-0.4421264488011568,-0.7695192482067067,sf
-0.6407495819458762,-0.0456024861189909,sf
-0.425099894544183,-0.3130470444558019,sf
-0.9866174421857148,0.5349270010444389,sf
-0.6498011412295465,-0.153411438400205,sf
-0.9639562921995902,0.3180077774481215,sf
-1.2302596918037776,0.660992197217587,sf
-0.4566542008055687,-0.3857813655152868,sf
-0.6548482309180409,-0.0208130041170834,sf
-1.2136247382551468,0.6903951484628276,sf
-0.6556803226192391,0.0200216099861357,sf
-1.0021160583524162,0.3811569427621818,sf
-0.4064327370995268,-0.5273655727188062,sf
-1.145085719865913,0.466179045352128,sf
-0.7514562399111471,0.0842011031342152,sf
-1.1578676744567578,0.6972538980077699,sf
-0.7174408936424609,0.0244288994758034,sf
-0.5613219935391184,-0.0076365973436923,sf
-0.4165234338596701,-0.6136904314272874,sf
-0.4165763793487482,-0.4356101618637282,sf
-1.1625055974418377,0.3618058074653814,sf
-1.0371367629099806,0.4020193210004363,sf
-0.5603933675437841,-0.3714432339189377,sf
-0.9665907280664376,0.1590433805920175,sf
-1.0530971221410277,0.4030378421161054,sf
-0.3997012505578625,-0.2544356245254822,sf
-1.3435587219484313,0.5876504783074747,sf
-0.8553176872106171,0.2973415769358383,sf
-0.5619151912319205,0.0790473058155367,sf
-1.498877823419318,0.6708871759064403,sf
-0.9350028630983408,0.3297593287235716,sf
-1.223196688794547,0.5331215570819108,sf
-0.4249524301706373,-0.5387385987758051,sf
-0.6969945622193855,0.117946026891899,sf
-1.258432445120364,0.4971559728578105,sf
-0.8518846054705064,0.0800525149764336,sf
-0.4423078903922165,-0.116442662867804,sf
-1.2074335065134811,0.5744990844508016,sf
-1.2672736039235668,0.7291296404644935,sf
-1.4060011560725756,0.4334374155217758,sf
-0.5730298094351782,-0.0524263220521868,sf
-0.9090074465967954,0.1749020463432672,sf
-0.5308053531291426,-0.0870403331819778,sf
-1.00245529310221,0.3490732801723378,sf
-0.6261824641212126,-0.2026194493941353,sf
-0.999642143491999,0.4326395799740073,sf
-0.9673028164557248,0.3643128584700964,sf
-0.479101800347311,-0.2431509862139342,sf
-0.8468154449160497,0.2628127844138981,sf
-1.620182101839991,0.790628072710469,sf
-0.772779045707752,0.1309193674912756,sf
-0.654728777545716,-0.0151325479261458,sf
-1.9518055044621343,0.6519811479768118,sf
-0.5697579010826307,-0.0761755643278129,sf
-0.8744844954062795,0.299339215789858,sf
-1.6674774919824735,0.7211702421087218,sf
-0.77276646374391,0.1511402505066825,sf
-0.6155279574861964,0.090880336235889,sf
-1.0138312529974078,0.2217865218791898,sf
-1.7649539979073123,0.7702700230817257,sf
-0.5196313018617932,-0.2453469261634554,sf
-0.372998383249143,-0.2448961448814654,sf
-0.7535163417375769,0.1324427269520973,sf
-0.7106584929294281,0.001096894233333,sf
-1.2268485973880765,0.4991413345559553,sf
-1.8372596857049424,0.579472615257243,sf
-0.7640625150588729,0.2238241739800358,sf
-0.4716844874199969,-0.6122495363989924,sf
-1.4370913839258337,0.5223979970058441,sf
-0.4937311043405805,-0.5734470187014618,sf
-0.5491540169276532,-0.0268316689709356,sf
-1.0018993705887913,0.1572286443148743,sf
-1.1691749091056138,0.3490414238735199,sf
-1.168780407728621,0.7511517588482342,sf
-1.2222608245265665,0.559878778314631,sf
-0.5231096578547042,-0.3891372189759766,sf
-0.4303821442191829,-0.4241915443672462,sf
-0.8854666533510833,0.0911841936556957,sf
-0.9695330248701226,0.3984891729490832,sf
-0.6755902094751296,0.1240178250796879,sf
-0.6684291360226609,0.0047182900319621,sf
-0.583244748095162,-0.227036422143252,sf
-0.6500205512546041,0.1438438238370531,sf
-0.4609191497450122,-0.8010249068190394,sf
-0.5415301368594496,-0.2006540829708583,sf
-0.6864822308364094,0.3203929906017008,sf
-1.2824332049468603,0.4508000751818786,sf
-0.7085930360022274,-0.0305641622707527,sf
-0.5145837370763092,-0.1419884972431538,sf
-0.8461262991617807,0.325086421186066,sf
-0.8976523410747939,0.3858910987047614,sf
-0.8950869709690231,0.2448475928366332,sf
-1.1146112852404702,0.5680973791469307,sf
-0.6021398229126478,-0.1303198681694539,sf
-1.0604810766218489,0.4861377848726416,sf
-1.674461830202324,0.9173355684554092,sf
-0.6054276933508791,-0.0309047505720753,sf
-1.091083684543397,0.4549038297585812,sf
-0.6944577429591596,0.0436765947513674,sf
-0.4312738157773853,-0.8069345580737693,sf
-1.9264011474214464,0.8393150350175194,sf
-0.8142863988017078,0.1303114331566906,sf
-0.3733256873788103,-0.3330162652444706,sf
-1.0324634077431831,0.411704636655065,sf
-0.4866591381260801,-0.1643406446213092,sf
-1.8844234618241409,0.6695313291346668,sf
-1.4998177006755626,0.7048177252065765,sf
-1.1580263190113853,0.378306859648766,sf
-1.3085125523738332,0.6081870199028704,sf
-0.5766196266979303,-0.2694841818097424,sf
-1.0857552374079271,0.2855444402355939,sf
-0.9982408869922365,0.4319360387775818,sf
-1.1748782765076842,0.3161316170366473,sf
-1.190865331757612,0.5106254333422895,sf
-0.6474387486441338,0.1223928858390968,sf
-0.4657139599128296,-0.3519528318083013,sf
-0.4014145516474743,-0.7312846265224808,sf
-0.889146865615946,0.2558581436744718,sf
-1.1786547881677802,0.5391223229198105,sf
-0.6755403997509677,0.1150543805496057,sf
-1.4492335885204193,0.7504166161441385,sf
-0.4777858856859174,-0.343026018518806,sf
-1.7895752207429578,0.6871905510354548,sf
-1.5890895245441812,0.6507414463492072,sf
-0.5823129145718002,-0.1416669877896648,sf
-1.2826418239822672,0.5884393741465563,sf
-0.5215900385451814,-0.2430896574890471,sf
-1.3759001265149482,0.5374069650593241,sf
-0.6319437520774044,-0.0371693550177521,sf
-0.7430525724260687,-0.0019114280800044,sf
-1.245180695517932,0.4748867506507116,sf
-0.8882376205680464,0.2943550815669015,sf
-1.5126059370685292,0.5698894773473325,sf
-0.5264042615337808,-0.3506318416569124,sf
-0.443378477932531,-0.4030905817910208,sf
-0.8043934136820615,0.303607775425349,sf
-0.6631642274002203,-0.1070572787803656,sf
-0.4854319068522572,-0.3330876175415414,sf
-0.4225923842864482,-0.265719839359131,sf
-0.9174072145600584,0.1640968099609829,sf
-0.659205466543571,-0.1785902128277715,sf
-0.4388402268485718,-0.2878398405827003,sf
-0.8766632589495373,0.2939318801720844,sf
-0.409588424276236,-0.7716410739184494,sf
-0.4608389307047316,-0.4640427207709729,sf
-0.39132623788272,-0.588218780706038,sf
-1.233644530854224,0.477264387264468,sf
-0.6916073091545268,-0.0420594633279449,sf
-1.7001759961666014,0.8238057014982818,sf
-0.4593641349580031,-0.7195343001625878,sf
-0.7816036384125291,0.1798889230053284,sf
-0.6669137913485239,0.019120505924685,sf
-1.2729082669653775,0.611949135239017,sf
-0.8906304203466324,0.3872726013153533,sf
-0.5361786333254878,-0.0598957459454182,sf
-0.9266539843656012,0.2851796175118102,sf
-0.4722032097491081,-0.7057964780870771,sf
-0.8790636710204408,0.1920693568716109,sf
-0.8748919154310543,0.3257157961305386,sf
-1.4700411703369418,0.4802470311705077,sf
-0.459878578330975,-0.3030328209369321,sf
-2.163096481084517,0.7894233838357596,sf
-1.1143887010623703,0.4821817741924575,sf
-0.8752858657270153,0.3783277270408636,sf
-0.6254257450479869,-0.2025424954951656,sf
-0.4205916643559074,-0.5645667394641198,sf
-1.118801568545829,0.4835859102670119,sf
-0.7195200054443589,-0.0010731157659906,sf
-0.709836446572247,0.1266506461091964,sf
-1.0947134374103098,0.6810637663574889,sf
-0.458484698387025,-0.2693767153368771,sf
-1.4973717988329431,0.6855231180385196,sf
-0.4909790286723275,-0.2683450888209356,sf
-0.9892830245372092,0.3857207319595108,sf
-0.7041589141412665,0.0388785747681163,sf
-0.6219106729380856,-0.1589348702962789,sf
-0.4719771217166704,-0.3888591082172025,sf
-1.0742834924377007,0.261397880135258,sf
-1.686752865607351,0.5975722846237695,sf
-1.4059676717533525,0.5872448478979106,sf
-0.6527851233801595,-0.0282598450686864,sf
-0.8910694889157583,0.3785601406642299,sf
-0.9022341349056172,0.4393254173832815,sf
-0.4531328357114525,-0.6041532985021404,sf
-0.3630064007838696,-0.4792841585322031,sf
-0.5764370479663643,-0.1502877264132962,sf
-1.3692935731909317,0.615174847233167,sf
-1.3247807452861995,0.6033416768661418,sf
-0.8623134345153555,0.3039855535254886,sf
-0.6137186513757266,-0.0578318536965588,sf
-0.649620355890605,-0.0454234436759374,sf
-0.5343678514881017,-0.1841877910691283,sf
-0.7624589689135088,0.1809972624652977,sf
-0.4465891913248525,-0.5287626622390247,sf
-0.978638964679022,0.3413934603387294,sf
-1.1316833741298449,0.4545295673266439,sf
-0.9163333902947504,0.3983880761218648,sf
-0.5856703600235195,0.122958639641138,sf
-0.8579317190973991,0.3162207448484752,sf
-0.8635260798851767,0.3109415261701894,sf
-0.481567743251177,-0.2010816089378921,sf
-1.4809594650762463,0.6985744961162326,sf
-0.9218406846896268,0.3732969088133567,sf
-0.6820663322128929,-0.0618792102403988,sf
-1.0548883238704978,0.4207445884476926,sf
-1.1763844524534055,0.4518369883965935,sf
-0.5333435917205018,-0.4765282701834811,sf
-1.109194579016499,0.329597955441834,sf
-0.816861296324475,0.1635942464405106,sf
-0.6271958832781303,-0.166111132032328,sf
-0.4895793261664086,-0.304906471136297,sf
-0.6805370790375715,-0.0084273579553009,sf
-0.7267003977215104,0.0503494657613146,sf
-1.25997527707784,0.3986344072330479,sf
-1.934658641653194,0.8352177321766033,sf
-0.807162692748546,0.1960755868672375,sf
-1.3461667053696822,0.5723917453479538,sf
-1.4300916447347545,0.6845140817209543,sf
-1.3188575199752697,0.4745986162555049,sf
-0.9417975277035888,0.3120990117338325,sf
-0.4389544442632025,-0.7457508172831389,sf
-1.0657647550153255,0.4591913579846528,sf
-0.5464036779062857,-0.285908252697267,sf
-0.4683279069171741,-0.6672997679487063,sf
-0.7731028374538818,0.1041426139595759,sf
-0.5885224971132281,-0.1254975314728331,sf
-1.160802135700093,0.5739771763393056,sf
-0.9824242498336576,0.2948513647941852,sf
-0.932758740238786,0.3381537101969081,sf
-1.0696948123374723,0.4390087620530286,sf
-0.8342749783869282,0.2193352395128816,sf
-0.4344797535048953,-0.3139261359990996,sf
-0.48742235201843,-0.6616822909003113,sf
-0.9208059084429264,0.414372786633674,sf
-1.5655161024010358,0.5408508651188213,sf
-1.2444331575759202,0.503929590830522,sf
-1.0998327593997734,0.4822547894897939,sf
-0.8315235011774061,0.1873122529312959,sf
-0.6231941985809257,-0.0545440421229782,sf
-0.5701743303522986,0.1666767939458595,sf
-1.5222966380500569,0.7715947749042982,sf
-1.0052632599850015,0.3597558533617527,sf
-0.4489931035182242,-0.4601917073031301,sf
-0.4619116919001786,-0.9288958271215982,sf
-0.3303177162882677,-0.3125406957222549,sf
-1.0499852322630872,0.3720678319839336,sf
-0.936853358812038,0.4501694345919413,sf
-1.0741910549765683,0.4139536802107416,sf
-0.8093033688929211,0.1460909694945093,sf
-0.9326011566861822,0.2551067459745196,sf
-0.8565091917490458,0.0824692811408794,sf
-1.299993752013772,0.6416699352005457,sf
-1.2321587685216362,0.4424284317301513,sf
-0.5993157516665405,-0.0612951616371018,sf
-1.4741359130075111,0.5939789651713353,sf
-0.6099591763678621,-0.0441710840489456,sf
-0.7831541780836528,0.1315888377673514,sf
-0.6960721407796401,0.105767697214465,sf
-0.4831074127256983,-0.5105104657804265,sf
-0.6346316999145336,-0.1651239848944614,sf
-1.2809241365583066,0.4747331366988638,sf
-1.0438755552725931,0.444372053280897,sf
-1.335307447063124,0.5939328610514393,sf
-0.7096712137511944,0.0245284995671593,sf
-1.20002260900741,0.4070814186581011,sf
-2.337124526362607,0.7699510038627567,sf
-1.1885327519474105,0.4807059010574286,sf
-0.7923441062667549,0.2074618301104524,sf
-0.4412085968640853,-0.0639974407706558,sf
-0.8975909379103021,0.336242719834369,sf
-0.4603121483561488,-0.1654041812040957,sf
-0.3871995504401934,-0.4514404393692751,sf
-0.7352246654194569,0.1424086204398667,sf
-0.5043260066494257,-0.3375632528152141,sf
-0.8583085490604185,0.4455706361504111,sf
-1.1776794418829744,0.5947683894866053,sf
-0.6050960019628783,-0.1153982028512281,sf
-0.6243780407351867,-0.0199122448236525,sf
-0.7948585588366102,0.252423553662139,sf
-0.687465517381216,-0.0872899223085637,sf
-0.6362385409442157,0.1466563810271351,sf
-0.8418378714183468,0.1378086035666602,sf
-2.0698923736411787,0.8281995338561995,sf
-0.5936897878823554,-0.0646692923317351,sf
-1.4460562713977578,0.6884765372729413,sf
-1.030453075642146,0.3800639315114926,sf
-0.7441736679566014,-0.0386361758330045,sf
-1.3428369550987338,0.2869476837312849,sf
-0.9454715196626968,0.4905044694354383,sf
-0.6013020714416021,-0.0754846368305886,sf
-0.5343112900515515,-0.312948736668619,sf
-1.3067631032296698,0.5470518226983652,sf
-0.586253805573835,-0.4882449953086262,sf
-0.5310208067324147,-0.5023432332439047,sf
-0.7962093836295467,0.0831798231437685,sf
-0.4323917816708215,-0.7089308763238462,sf
-0.5673459670145347,-0.3850596991842044,sf
-0.827941553033056,0.102203978025317,sf
-0.5039070622858776,0.0935122750470272,sf
-0.6127361597521948,0.0670457258117662,sf
-0.8479871509850103,0.2561867420144291,sf
-0.4705342901204981,-0.3084344580684194,sf
-0.6135831510727029,0.225278718982176,sf
-0.4326883832150806,-0.6131454971085979,sf
-0.5060557392452391,-0.2359556596977845,sf
-0.377344919344926,-0.5878276976155933,sf
-0.7411272981575053,0.1388304605268246,sf
-1.304049796968873,0.5501342403088545,sf
-0.6127245885972769,-0.0462029052841371,sf
-0.6991584381153797,0.089765146474043,sf
-0.4827716257538301,-0.6678358910387368,sf
-0.7372183498338977,-0.0060636484927145,sf
-0.8819689778045943,0.345808184334815,sf
-0.8415880649185062,0.2794610472580907,sf
-0.8708420803976109,0.4576644443161722,sf
-0.957820478459734,0.3823173049214629,sf
-0.6833091599028627,0.197461042272379,sf
-1.2754999195197865,0.6661378860545669,sf
-0.7835244883737441,0.179001062437548,sf
-0.705657779106728,0.0079976282752512,sf
-0.4517214402582428,-0.4764320037375975,sf
-1.2757556008111774,0.5500419226480978,sf
-0.6474448490087024,0.0890608815230567,sf
-0.8684864590528849,0.3247954791208299,sf
-1.0407810149856227,0.4818618151158718,sf
-1.354017352656584,0.5482623174319002,sf
-0.5268874491882546,-0.1035843180433871,sf
-0.4293734039999061,-0.6568967034955299,sf
-0.8071491283767289,0.2592851983697191,sf
-0.8551518198588953,0.3260724695096662,sf
-0.776831078042339,0.1474491115857408,sf
-0.4372067748487049,-0.407057868941884,sf
-0.9348845225492064,0.3935318826030936,sf
-0.6067479315326689,-0.1281129620187769,sf
-0.6019856657198299,-0.2785291240780815,sf
-0.3885108414303165,-0.6106949012258652,sf
-0.7059868135695666,0.227260028992329,sf
-1.9377744852961405,0.8088895520789846,sf
-0.5237855593639823,-0.324705034179176,sf
-0.7555412073974419,0.2971108929444511,sf
-0.9575862828256386,0.3094592679809313,sf
-0.405407256047385,-0.6303617711379514,sf
-0.6384249211930405,0.0070981635319416,sf
-1.1058994530611606,0.3789548635431669,sf
-0.4388737779362255,-0.7956078397388553,sf
-1.5896934736366033,0.480773806659876,sf
-0.4321859640547169,-0.6263076685021379,sf
-0.4688966589090214,-0.4239434386744155,sf
-0.687740619737655,0.0504373040946458,sf
-1.0550974076335944,0.4029360223509671,sf
-0.5489746873669523,-0.3060730161136863,sf
-0.7111193865326176,0.2580193663335747,sf
-0.6637040380725125,-0.1227044407712729,sf
-0.8182625455219584,0.1699857963546868,sf
-1.090846302038078,0.4455920363432681,sf
-0.5226533560955802,-0.7081136811104831,sf
-0.4437803631838805,-0.1138638211428018,sf
-1.079412073463044,0.3226167183365437,sf
-0.943531526227666,0.2797137521219912,sf
-0.4722646334171844,-0.7293240205484397,sf
-0.6510604815234444,-0.150851813779491,sf
-0.96407700882529,0.296016196581109,sf
-0.901697070806178,0.2808129907354754,sf
-0.3864274489005203,-0.4432985730836207,sf
-0.8789634842449072,0.2804252525928005,sf
-0.8491660108649005,0.4981575143935186,sf
-1.010361610715435,0.4268556064890166,sf
-0.7712416033611939,0.0522273765663976,sf
-0.6600686279328625,0.2303267086329522,sf
-0.6905473655102861,-0.0690290816550002,sf
-0.5092156669980613,-0.0762498722954525,sf
-0.6195238042469225,0.1061556408728146,sf
-1.0136765889658803,0.3691858262604369,sf
-1.2550625532067836,0.4976722641210088,sf
-0.971140860909031,0.4259106646851033,sf
-0.4892105676038789,-0.2708405311681646,sf
-0.5307059070058032,-0.1837139364301404,sf
-0.8766207551567483,0.250977728931341,sf
-2.226528957934157,0.6779287901228469,sf
-1.0152398031330443,0.4306360059305589,sf
-0.696827662395872,-0.0118743523269401,sf
-0.7660224975925675,0.1655492221273491,sf
-1.2184969518531168,0.5321527570760497,sf
-0.445015852556733,-0.6923078945961177,sf
-0.6934618141350769,-0.0686440321718078,sf
-0.6206501744966262,-0.0378487370405157,sf
-0.4922052709705331,-0.2968219497613339,sf
-0.4647307144470761,-0.8262782588496707,sf
-1.349567485626583,0.581089134384176,sf
-1.4380420799596405,0.4179411821165553,sf
-1.3108219337473523,0.6175470549807947,sf
-0.6354276329932574,0.1343944038660584,sf
-0.6760405549894226,-0.0155890530032389,sf
-0.5629041293721994,-0.4437053077702754,sf
-1.06132372351474,0.5316555289315006,sf
-1.2365814282961898,0.369216748321493,sf
-1.2517453185176757,0.4923342401445836,sf
-0.4578493009718634,-0.5995481673459064,sf
-1.3068627649175864,0.6577860632192754,sf
-1.267434842784931,0.4703900726599389,sf
-1.0707684924616376,0.4142142460382924,sf
-0.9123434541699638,0.3836684299063418,sf
-0.4849234606324585,-0.6489152773693546,sf
-0.6906379957560754,0.1815008133992149,sf
-0.5947421777251081,-0.1314145685826127,sf
-0.8324478275211972,0.2188020070836245,sf
-1.317172454191328,0.5784301942510246,sf
-1.128901050846865,0.4674108350808648,sf
-0.8879394780680815,0.1591096209046403,sf
-1.0341148908374267,0.066090136718124,sf
-0.4023712629852975,-0.7068173063458278,sf
-0.5283716079796965,-0.3783157004014822,sf
-0.4706787075998611,-0.5890665285733389,sf
-0.5087520010278294,-0.1283025824777423,sf
-0.354070262126811,-0.2505847274034233,sf
-0.8783244896986083,0.0413581585567308,sf
-0.4139843326340005,-0.3478465700272904,sf
-0.6438853735660818,0.1422813932267148,sf
-1.7671442471078709,0.7274257110313262,sf
-0.3788593293416516,-0.215432581764911,sf
-0.4310986727997091,-0.3273051644060101,sf
-1.0392891510653195,0.25945786066031,sf
