x,y,frac_agn,f_mean,f_median,f_std,f_var
-2.25,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-2.2,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-2.1500000000000004,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-2.1000000000000005,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-2.0500000000000007,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-2.000000000000001,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.950000000000001,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.9000000000000012,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.8500000000000014,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.8000000000000016,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.7500000000000018,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.700000000000002,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.6500000000000021,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.6000000000000023,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.5500000000000025,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.5000000000000027,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.4500000000000028,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.400000000000003,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.3500000000000032,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.3000000000000034,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.2500000000000036,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.2000000000000037,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.150000000000004,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.100000000000004,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.0500000000000043,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-1.0000000000000044,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-0.9500000000000046,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-0.9000000000000048,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-0.850000000000005,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-0.8000000000000052,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-0.7500000000000053,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-0.7000000000000055,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-0.6500000000000057,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-0.6000000000000059,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
-0.550000000000006,-1.25,"[0.0, 0.00039615846338535415, 0.0007923169267707083, 0.0011884753901560624, 0.0015846338535414166, 0.0019807923169267707, 0.002376950780312125, 0.002773109243697479, 0.003169267707082833, 0.0035654261704681873]",0.0017827130852340937,0.0017827130852340937,0.0011378785554367044,1.2947676069227212e-06
